,winner_age,winner_rank,loser_age,loser_rank,year,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,tourney_level_A,round_BR,round_ER,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,winner_hand_L,winner_hand_R,winner_hand_U,loser_hand_L,loser_hand_R,loser_hand_U,tourney_name_Australian Open,tourney_name_Roland Garros,tourney_name_US Open,tourney_name_Wimbledon,tourney_name_sch,tourney_name_autre
39206,28.0821355236,46.0,22.926762491399998,103.0,2013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2060,20.2628336756,206.0,23.2936344969,79.0,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
49006,30.0177960301,27.0,32.3394934976,15.0,2017,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
16317,23.9780971937,86.0,33.5331964408,66.0,2004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
49661,22.721423682399998,17.0,32.747433264899996,15.0,2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
35689,24.654346338099998,1.0,24.6735112936,4.0,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
54055,20.5201916496,38.0,23.2388774812,32.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
33096,28.714579055399998,52.0,25.029431896,43.0,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18993,35.3347022587,7.0,25.6700889802,49.0,2005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
13271,21.8726899384,5.0,26.787132101300006,12.0,2003,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7558,24.635181382600003,76.0,25.0896646133,56.0,2001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
18963,23.3292265572,20.0,28.9664613279,357.0,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2085,26.0424366872,5.0,29.3497604381,72.0,2010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
29686,28.3230663929,56.0,25.2457221081,55.0,2009,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
13292,21.6125941136,5.0,24.930869267600002,91.0,2003,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
24360,22.1875427789,110.0,25.5112936345,54.0,2007,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
29498,31.143052703600002,63.0,35.3237508556,1120.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48144,31.3921971253,123.0,33.7905544148,60.0,2017,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
21466,23.605749486700002,29.0,33.4674880219,51.0,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
54092,27.0253251198,21.0,22.349075975399998,6.0,2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4885,30.3326488706,1.0,21.689253935700002,432.0,2000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1216,29.004791238899998,27.0,25.1362080767,61.0,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
18933,22.1273100616,52.0,27.482546201199998,181.0,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2089,30.546201231999998,24.0,29.689253935700002,81.0,2010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4739,30.954140999299998,6.0,26.5352498289,66.0,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
16088,23.512662559899997,5.0,32.9582477755,107.0,2004,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
27072,25.8480492813,52.0,28.1505817933,99.0,2008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
51518,19.3675564682,28.0,34.5133470226,51.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
26941,22.765229295,20.0,20.3559206023,78.0,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
26965,22.8391512663,12.0,22.1984941821,52.0,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
188,21.3196440794,5.0,31.718001368899998,90.0,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
34957,24.2902121834,4.0,24.396988364099997,41.0,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
53272,29.4072553046,7.0,30.0506502396,38.0,2019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
19126,34.7214236824,8.0,28.7310061602,40.0,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
39204,23.40862423,15.0,25.6153319644,90.0,2013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
49611,27.6878850103,72.0,34.2806297057,68.0,2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
24498,22.2614647502,94.0,27.077344284699997,7.0,2007,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
13215,24.314852840500002,203.0,24.0301163587,204.0,2003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
31453,24.9336071184,30.0,27.605749486700002,183.0,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
31524,31.1813826146,16.0,28.454483230700003,97.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
19152,34.7214236824,8.0,23.7344284736,30.0,2005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
54032,28.0958247775,72.0,34.3572895277,65.0,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
18970,24.509240246399997,4.0,24.34770705,27.0,2005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5164,29.7193702943,1.0,21.883641341500002,33.0,2000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
21769,20.1943874059,29.0,20.2792607803,240.0,2006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
35647,26.7488021903,6.0,31.069130732399998,108.0,2012,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
53234,30.672142368200003,9.0,23.663244353200003,72.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
21936,27.635865845300003,28.0,29.1909650924,165.0,2006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18952,23.624914442199998,8.0,31.112936345,47.0,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
53550,30.2532511978,69.0,29.106091718000002,61.0,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
16326,23.934291581100002,3.0,21.5523613963,90.0,2004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
54065,30.1054072553,80.0,30.2997946612,26.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
29459,20.733744011,40.0,21.6317590691,54.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
29539,27.9780971937,11.0,24.158795345700003,18.0,2009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
19146,27.1457905544,12.0,21.1745379877,36.0,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
16009,30.2751540041,57.0,24.810403833000002,18.0,2004,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4807,23.7919233402,4.0,27.4798083504,46.0,2000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
21481,29.7522245038,33.0,31.241615332,120.0,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
31532,23.0253251198,4.0,24.9336071184,30.0,2010,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
24523,29.3990417522,10.0,23.425051334699997,290.0,2007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
24480,34.71321013,44.0,26.7488021903,46.0,2007,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
51011,32.0793976728,1.0,30.5160848734,77.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
21780,24.4052019165,13.0,21.0184804928,45.0,2006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
17854,18.9130732375,7.0,23.2991101985,11.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
49570,26.5133470226,11.0,24.659822039699996,243.0,2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
38223,31.6194387406,40.0,27.780971936999997,113.0,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
10325,26.921286789899998,22.0,15.9397672827,294.0,2002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
29835,23.2443531828,3.0,29.0896646133,11.0,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
36990,23.753593429200002,9.0,22.4887063655,20.0,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
48183,30.0205338809,2.0,28.164271047199996,59.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
21783,31.4360027379,179.0,28.6954140999,47.0,2006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
52211,19.9069130732,29.0,26.789869952100002,166.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
46402,23.1375770021,49.0,28.8624229979,143.0,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29985,28.980150581799997,27.0,25.6290212183,62.0,2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
42014,29.4866529774,44.0,27.2142368241,53.0,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
37592,27.017111567399997,12.0,19.923340178,243.0,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7556,20.2546201232,6.0,19.3730321697,238.0,2001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15818,23.6906228611,41.0,27.542778918499998,18.0,2004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
42013,27.0882956879,2.0,35.5701574264,38.0,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10572,25.8617385352,27.0,28.4052019165,21.0,2002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
15856,30.119096509200002,97.0,24.944558521599998,13.0,2004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
45573,29.2758384668,32.0,29.0239561944,68.0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48911,31.545516769299997,52.0,27.041752224499998,84.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
50695,30.765229295,64.0,32.3887748118,127.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
45584,31.074606433899998,17.0,26.9404517454,61.0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
16318,24.0602327173,39.0,23.819301848000002,171.0,2004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
26971,19.734428473599998,55.0,24.569472963699997,147.0,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
13355,25.0130047912,63.0,28.167008898000002,24.0,2003,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
13333,30.496919917899998,64.0,21.166324435299998,36.0,2003,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
35600,22.0479123888,26.0,31.665982204000002,106.0,2012,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
31782,22.4750171116,24.0,23.9178644764,164.0,2010,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5106,25.7686516085,30.0,26.6228610541,51.0,2000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
19078,23.9972621492,53.0,27.537303216999998,21.0,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
29633,27.143052703600002,15.0,25.3524982888,195.0,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
34989,25.237508555799998,2.0,28.9965776865,21.0,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29679,25.601642710500002,8.0,27.0006844627,82.0,2009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
21791,27.718001368899998,24.0,18.8911704312,174.0,2006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
18936,24.0574948665,1.0,32.720054757,76.0,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39471,26.735112936300002,55.0,35.1485284052,95.0,2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
31754,25.152635181399997,19.0,28.4134154689,148.0,2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
33106,28.7939767283,7.0,24.624229979499997,1.0,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
16303,28.829568788499998,14.0,27.693360711799997,125.0,2004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
15933,23.0335386721,45.0,21.9986310746,107.0,2004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
47060,17.9137577002,301.0,26.5133470226,87.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
34940,27.1841204654,20.0,27.430527036300006,67.0,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
38171,26.6611909651,31.0,31.082819986300002,59.0,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18717,23.7891854894,1.0,23.838466803600006,90.0,2005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
40069,32.2327173169,42.0,22.431211499,115.0,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
29603,27.077344284699997,87.0,29.7166324435,79.0,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8063,31.5865845311,17.0,30.4229979466,72.0,2001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2038,27.129363449699998,121.0,25.3415468857,61.0,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
26970,21.3607118412,108.0,23.249828884299998,110.0,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
44217,32.0438056126,55.0,33.440109514,86.0,2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
39545,26.0917180014,1.0,35.2251882272,13.0,2013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7790,29.782340862399998,125.0,21.4099931554,3.0,2001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50681,30.6392881588,15.0,20.3504449008,58.0,2018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
49652,25.9356605065,80.0,30.2751540041,13.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7748,27.8001368925,40.0,31.718001368899998,76.0,2001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
10605,22.1026694045,19.0,21.7467488022,59.0,2002,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
16141,26.6529774127,23.0,25.212867898699997,15.0,2004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
53166,21.5770020534,42.0,26.5954825462,84.0,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
29457,24.158795345700003,18.0,29.1663244353,60.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
45606,31.099247091,7.0,30.932238193000003,39.0,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
24501,27.5811088296,25.0,22.9158110883,69.0,2007,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
18979,25.1115674196,54.0,23.1786447639,26.0,2005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
208,24.5886379192,31.0,27.7973990418,18.0,2010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
10330,24.1478439425,3.0,22.7926078029,167.0,2002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
29597,20.7446954141,5.0,31.512662559899997,53.0,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
27276,26.6173853525,4.0,27.657768651599998,50.0,2008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
42619,30.8583162218,25.0,29.3305954825,15.0,2014,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
29622,29.242984257399996,96.0,32.8569472964,121.0,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
51023,29.8370978782,138.0,21.1991786448,3.0,2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
48130,23.8850102669,57.0,24.6762491444,15.0,2017,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
13499,18.789869952100002,88.0,27.7891854894,120.0,2003,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
221,27.3867214237,7.0,22.0533880903,35.0,2010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
30432,22.606433949299998,154.0,31.6413415469,564.0,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
50658,29.6755646817,6.0,36.34770705,116.0,2018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
13090,26.7433264887,4.0,26.546201231999998,52.0,2003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
42018,27.3593429158,42.0,28.8733744011,58.0,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
38221,25.4976043806,120.0,23.512662559899997,30.0,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
43290,29.8124572211,4.0,25.0568104038,5.0,2015,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
36746,25.018480492800002,1.0,28.2655715264,25.0,2012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48208,30.9869952088,4.0,23.7344284736,7.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
5725,27.2635181383,9.0,29.842573579699998,74.0,2001,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
27349,20.6488706366,3.0,26.4339493498,1.0,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
44518,23.315537303200003,22.0,18.2231348392,155.0,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
52240,31.6495550992,1.0,24.889801505799998,31.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
7907,20.5037645448,4.0,23.400410677600004,15.0,2001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
27152,21.2621492129,3.0,19.9069130732,24.0,2008,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
13122,24.5667351129,46.0,26.7433264887,4.0,2003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
24646,24.709103353899998,6.0,29.0239561944,55.0,2007,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8030,29.8316221766,82.0,21.5578370979,211.0,2001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1265,28.8405201916,37.0,30.9103353867,175.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48160,32.1697467488,3.0,28.5557837098,89.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
37551,27.195071868600007,39.0,25.4045174538,115.0,2012,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
48954,18.3709787817,69.0,21.5441478439,54.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
43291,29.3388090349,7.0,28.629705681,3.0,2015,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
31458,27.9123887748,14.0,26.266940451700002,94.0,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
46431,22.9869952088,10.0,27.2087611225,66.0,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
54062,33.5879534565,70.0,24.2929500342,49.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
53259,20.7885010267,6.0,27.2443531828,60.0,2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
13291,28.501026694,188.0,21.4866529774,251.0,2003,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
34325,24.722792607800002,157.0,23.627652293,148.0,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
15941,21.9739904175,43.0,26.5106091718,47.0,2004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
34358,27.3264887064,38.0,30.5626283368,34.0,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
30402,26.176591375799998,9.0,22.5817932923,129.0,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
46503,25.2895277207,24.0,27.4168377823,36.0,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
